age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
37,1,3,5,2,yes,yes,1,8,2,211,2,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
52,1,2,5,2,no,no,1,5,4,195,1,999,0,3,-1.8,93.876,-40,0.677,5008.7,yes
28,9,1,3,2,yes,no,1,3,2,156,1,999,0,3,-1.8,92.843,-50,1.799,5099.1,yes
43,2,2,4,2,yes,no,2,5,3,294,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
31,1,1,5,3,yes,no,1,8,2,112,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
45,8,3,5,2,no,no,2,5,2,834,6,999,0,3,1.1,93.994,-36.4,4.856,5191,no
47,2,3,1,2,yes,no,1,8,1,149,7,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
58,1,3,5,2,yes,no,2,5,3,244,1,999,0,3,1.1,93.994,-36.4,4.858,5191,no
33,6,1,4,2,yes,no,1,7,5,270,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
28,2,1,5,3,no,no,1,5,3,169,2,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
47,1,2,5,3,no,no,2,6,4,252,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
38,2,1,4,2,no,no,2,3,2,450,3,6,2,1,-1.8,93.369,-34.8,0.652,5008.7,yes
60,7,2,5,2,yes,no,2,6,4,89,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
28,1,1,5,2,yes,no,2,5,5,1128,3,999,0,3,1.1,93.994,-36.4,4.859,5191,no
33,5,1,5,2,yes,no,1,3,1,265,2,999,0,3,-1.8,93.369,-34.8,0.652,5008.7,yes
41,4,3,3,2,yes,yes,1,7,4,219,1,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
33,9,1,8,2,yes,yes,1,8,2,203,1,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,no
41,7,2,4,3,yes,no,1,5,2,527,2,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
30,9,1,8,2,yes,no,1,4,3,176,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
54,5,3,4,3,no,no,2,7,1,178,4,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
46,6,1,6,2,no,no,1,8,4,128,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
32,2,2,4,2,no,no,1,7,3,259,2,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
42,6,1,5,2,yes,no,1,5,1,33,2,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
29,1,1,5,2,no,no,1,10,1,87,2,999,1,2,-3.4,92.431,-26.9,0.731,5017.5,no
41,2,2,8,3,no,no,1,7,3,516,4,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
24,2,1,2,2,no,no,2,7,3,115,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
44,6,3,8,2,no,no,2,7,2,222,3,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
58,10,2,1,2,yes,no,1,6,2,79,2,999,0,3,-2.9,92.963,-40.8,1.252,5076.2,no
31,1,2,4,2,no,yes,2,5,4,349,2,999,0,3,1.1,93.994,-36.4,4.86,5191,no
34,3,1,3,2,no,no,1,5,3,308,1,999,0,3,-1.8,92.893,-46.2,1.281,5099.1,no
44,1,2,4,2,yes,no,1,7,3,97,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
59,2,2,1,2,no,no,1,5,4,190,2,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
34,6,1,5,2,no,no,2,8,4,214,2,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
48,7,2,5,2,yes,no,1,11,1,112,1,4,1,1,-0.1,93.2,-42,4.191,5195.8,no
47,1,1,5,2,no,no,1,11,2,193,1,999,0,3,-3.4,92.649,-30.1,0.72,5017.5,no
54,8,2,1,3,no,no,1,7,2,164,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
44,2,2,4,3,yes,no,1,4,4,253,1,999,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
31,7,1,5,3,yes,no,2,6,5,15,4,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
34,2,2,6,2,yes,no,2,5,1,210,2,999,0,3,1.1,93.994,-36.4,4.858,5191,no
38,6,1,5,2,yes,yes,2,5,4,245,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
56,1,2,8,2,yes,no,2,6,2,87,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
26,6,1,6,2,yes,no,1,4,5,362,2,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
31,6,3,4,2,no,no,1,8,5,129,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
31,1,1,5,2,yes,no,2,6,2,116,1,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
57,2,2,1,2,no,no,1,8,4,134,9,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
36,2,2,3,2,no,yes,1,7,5,118,3,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
46,5,2,3,3,yes,yes,2,5,1,140,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
24,9,1,8,2,yes,no,1,9,3,222,1,17,4,2,-1.1,94.199,-37.5,0.886,4963.6,no
37,2,1,6,2,no,no,1,5,1,54,1,999,0,3,-1.8,92.893,-46.2,1.264,5099.1,no
33,6,2,6,2,yes,no,2,8,5,58,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
41,6,1,4,2,yes,no,1,8,3,88,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
53,8,2,1,3,no,no,2,5,1,245,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
51,1,3,4,2,yes,no,1,8,2,133,1,999,1,2,-2.9,92.201,-31.4,0.838,5076.2,no
36,8,3,5,2,no,no,2,5,4,767,5,999,0,3,1.1,93.994,-36.4,4.855,5191,no
47,1,2,5,2,yes,no,1,8,3,38,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
44,6,3,6,2,yes,no,1,5,4,245,3,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
45,3,2,6,2,yes,yes,1,7,1,307,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
38,2,2,4,2,no,no,2,4,1,340,1,999,0,3,-1.8,93.075,-47.1,1.405,5099.1,no
36,6,1,6,3,no,no,2,5,5,180,3,999,0,3,1.1,93.994,-36.4,4.855,5191,no
30,2,1,6,2,yes,no,1,11,2,111,2,999,0,3,-1.1,94.767,-50.8,1.049,4963.6,no
55,7,2,5,2,no,no,1,8,4,122,5,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
45,2,2,3,2,yes,no,1,7,3,73,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
58,10,3,5,2,yes,no,1,4,3,129,1,999,0,3,-1.8,93.075,-47.1,1.415,5099.1,yes
33,7,1,5,2,no,yes,2,5,5,71,11,999,0,3,1.1,93.994,-36.4,4.859,5191,no
36,1,1,5,2,yes,no,1,8,1,770,7,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
33,5,1,4,2,yes,yes,1,5,2,113,1,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
44,3,3,4,2,yes,yes,1,11,1,164,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
30,3,1,4,2,yes,no,1,8,4,148,2,999,0,3,-2.9,92.201,-31.4,0.873,5076.2,yes
25,9,1,4,2,no,no,1,6,1,485,2,999,0,3,-1.7,94.055,-39.8,0.72,4991.6,yes
56,12,2,1,2,yes,no,1,8,1,106,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
31,7,2,5,2,no,no,1,5,5,238,1,999,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
32,3,2,4,2,yes,yes,1,4,1,6,6,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
31,2,1,1,2,no,yes,1,11,3,125,2,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
36,6,1,6,2,yes,no,2,5,4,238,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
41,8,2,4,2,yes,no,2,11,5,1074,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,yes
55,2,2,3,3,yes,no,1,8,1,304,4,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
57,7,3,5,2,no,no,2,5,5,111,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
34,3,2,4,2,yes,no,1,5,5,320,3,999,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
30,7,2,4,2,yes,no,1,8,2,19,12,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
40,6,2,5,2,no,no,1,8,1,342,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
41,11,2,3,3,yes,no,2,4,5,246,1,999,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
35,2,2,3,2,no,no,1,7,3,1259,6,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
59,4,2,5,2,no,no,2,6,5,9,5,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
41,5,2,3,2,yes,no,2,6,1,178,4,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
35,6,2,6,2,yes,yes,1,7,4,77,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
41,1,3,4,2,no,no,2,5,1,177,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
32,1,1,5,2,yes,no,1,7,4,250,2,6,1,1,-1.7,94.215,-40.3,0.846,4991.6,no
60,5,2,3,2,no,no,1,8,2,17,13,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
34,1,2,5,2,no,no,1,10,5,281,1,999,2,2,-3.4,92.431,-26.9,0.73,5017.5,yes
48,1,2,4,2,no,no,2,5,2,82,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
50,7,2,5,2,yes,no,1,7,4,161,2,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
43,1,2,4,2,no,no,2,6,5,1422,10,999,0,3,1.4,94.465,-41.8,4.959,5228.1,yes
46,3,3,3,2,no,no,1,5,3,96,2,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,no
50,4,2,5,2,no,no,1,11,1,408,1,999,1,2,-0.1,93.2,-42,4.191,5195.8,no
30,6,1,5,2,yes,no,1,8,3,215,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
44,2,2,3,2,yes,no,1,7,4,121,1,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
37,7,2,8,2,no,no,1,12,3,149,3,999,0,3,-3,92.713,-33,0.715,5023.5,yes
32,1,2,5,2,yes,no,1,6,2,712,1,3,2,2,-2.9,92.963,-40.8,1.262,5076.2,yes
36,6,2,6,2,yes,no,2,5,4,247,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
40,3,2,2,3,no,no,2,6,1,49,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
53,1,3,5,2,yes,yes,2,5,4,172,2,999,0,3,1.1,93.994,-36.4,4.86,5191,no
34,2,2,1,2,yes,yes,1,5,3,338,4,999,0,3,-1.8,92.893,-46.2,1.334,5099.1,no
34,6,3,6,2,no,no,2,5,3,91,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
41,5,2,3,2,yes,no,1,5,4,1135,3,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,yes
48,2,2,1,2,no,no,1,8,2,134,7,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
47,2,2,1,3,no,no,2,6,3,624,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
39,3,2,4,2,no,no,2,5,4,359,3,999,0,3,1.1,93.994,-36.4,4.86,5191,no
50,6,2,3,2,yes,no,2,11,1,55,2,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
38,6,1,2,2,yes,no,1,11,3,164,1,999,0,3,-0.1,93.2,-42,4.12,5195.8,no
37,1,1,5,2,yes,no,2,6,1,540,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
29,3,1,3,3,yes,no,1,4,4,105,2,999,0,3,-1.8,93.075,-47.1,1.41,5099.1,no
24,4,1,4,2,yes,no,2,6,5,113,1,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
46,7,2,5,2,no,no,2,5,1,103,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
35,1,1,5,2,no,yes,2,6,5,159,9,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
33,1,1,5,2,yes,no,1,8,2,226,4,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
58,10,2,6,3,no,no,1,11,5,158,3,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
36,2,2,1,3,yes,no,2,5,5,166,2,999,0,3,1.1,93.994,-36.4,4.864,5191,no
41,6,2,5,2,yes,no,2,5,5,67,3,999,0,3,1.1,93.994,-36.4,4.855,5191,no
33,6,1,6,2,yes,no,1,8,3,290,1,999,0,3,1.4,93.444,-36.1,4.967,5228.1,no
29,1,2,5,2,no,yes,1,8,5,14,5,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
51,6,1,5,2,no,no,1,6,5,657,1,999,0,3,-2.9,92.963,-40.8,1.268,5076.2,yes
52,7,2,5,2,no,no,1,8,2,600,1,999,0,3,-2.9,92.201,-31.4,0.884,5076.2,yes
44,2,2,3,2,no,no,1,7,5,41,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
42,1,2,4,2,no,yes,1,7,4,219,6,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
43,1,2,5,3,no,no,1,8,2,101,1,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
32,3,2,4,3,no,no,1,7,1,44,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
32,2,2,1,2,no,no,2,5,1,41,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
38,3,2,1,2,no,yes,2,6,4,90,1,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
32,6,2,5,2,yes,no,1,8,4,402,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
31,6,2,6,2,no,no,1,4,1,551,3,999,1,2,-1.8,93.075,-47.1,1.466,5099.1,no
37,2,2,3,2,yes,yes,1,7,3,184,3,999,0,3,1.4,93.918,-42.7,4.963,5228.1,no
43,2,2,3,2,yes,no,1,11,4,340,1,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
30,6,2,5,2,no,no,2,5,1,165,4,999,0,3,1.1,93.994,-36.4,4.857,5191,no
34,2,2,3,2,yes,no,1,5,2,264,4,999,0,3,-1.8,92.893,-46.2,1.291,5099.1,no
36,7,2,8,2,no,no,1,6,1,98,2,999,0,3,-2.9,92.963,-40.8,1.281,5076.2,no
29,1,1,5,2,yes,no,1,7,1,333,2,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
52,1,3,5,2,yes,yes,1,11,2,183,1,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
54,10,3,1,2,no,no,2,6,1,157,3,999,0,3,1.4,94.465,-41.8,4.865,5228.1,no
31,3,2,6,2,no,no,1,11,4,627,3,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
37,2,2,2,3,yes,no,1,7,3,345,10,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
40,6,1,5,2,no,no,1,11,1,141,3,999,0,3,-3.4,92.649,-30.1,0.714,5017.5,no
43,6,2,6,3,no,no,1,5,4,681,5,999,0,3,-1.8,92.893,-46.2,1.327,5099.1,no
35,6,3,6,2,no,no,1,6,3,66,1,13,2,2,-1.7,94.055,-39.8,0.739,4991.6,no
37,1,1,4,2,yes,no,1,7,1,291,1,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
35,3,2,2,2,no,no,2,5,1,70,6,999,0,3,1.1,93.994,-36.4,4.857,5191,no
53,1,2,6,2,yes,yes,1,11,2,140,2,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
55,2,2,1,3,no,no,2,6,3,345,1,999,0,3,1.4,94.465,-41.8,4.962,5228.1,no
40,11,2,6,2,no,yes,2,9,5,91,1,999,0,3,-3.4,92.379,-29.8,0.773,5017.5,yes
28,2,1,4,2,yes,no,2,4,4,240,1,999,0,3,-1.8,93.075,-47.1,1.483,5099.1,no
39,2,1,1,2,no,yes,2,6,5,396,4,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
41,2,2,3,2,no,no,1,5,5,491,1,999,2,2,-1.8,92.893,-46.2,1.313,5099.1,no
46,2,2,2,3,yes,no,1,8,2,398,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
52,5,2,5,3,no,no,2,5,1,175,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
44,1,1,4,2,no,yes,2,7,5,12,1,999,0,3,-1.7,94.215,-40.3,0.861,4991.6,no
31,11,2,4,1,no,no,1,11,2,111,2,999,1,2,-0.1,93.2,-42,4.153,5195.8,no
31,2,2,3,2,no,no,1,7,3,129,2,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
31,1,2,5,2,no,no,1,8,3,196,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
35,3,2,4,2,yes,no,1,7,2,377,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
58,2,2,1,2,yes,no,2,5,4,184,1,999,0,3,1.1,93.994,-36.4,4.86,5191,no
38,6,2,6,2,yes,no,1,3,5,363,2,10,1,1,-1.8,92.843,-50,1.726,5099.1,yes
51,1,2,1,3,no,no,1,5,2,516,1,999,0,3,-1.8,92.893,-46.2,1.344,5099.1,no
36,6,2,6,2,no,no,2,6,1,151,1,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
47,2,2,4,3,yes,no,2,6,1,224,3,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
49,1,1,4,2,no,no,1,8,4,103,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
39,8,2,1,2,yes,yes,1,8,5,215,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
33,1,1,5,3,yes,no,1,8,3,183,3,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
66,10,2,6,2,no,yes,1,3,2,525,1,21,2,2,-1.8,93.369,-34.8,0.655,5008.7,yes
36,6,2,6,2,yes,no,1,8,1,45,1,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
46,2,3,3,2,no,no,1,4,2,332,3,999,0,3,-1.8,93.075,-47.1,1.423,5099.1,no
44,3,2,6,3,yes,no,1,5,4,428,2,999,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
50,6,2,6,3,yes,yes,2,6,5,705,7,999,0,3,1.4,94.465,-41.8,4.959,5228.1,yes
32,3,2,6,2,yes,no,2,5,5,379,1,999,0,3,1.1,93.994,-36.4,4.859,5191,no
52,8,2,2,2,yes,no,1,8,5,268,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
26,2,1,4,2,no,no,2,5,5,213,4,999,0,3,1.1,93.994,-36.4,4.855,5191,no
30,1,1,5,2,no,no,1,8,4,180,1,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
34,6,3,6,2,yes,no,2,5,3,296,2,999,0,3,1.1,93.994,-36.4,4.856,5191,no
30,7,2,5,2,yes,yes,1,11,2,196,1,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
56,10,2,1,2,no,no,1,11,5,163,2,999,1,2,-0.1,93.2,-42,4.021,5195.8,no
33,2,2,3,2,yes,no,2,5,3,76,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
31,2,3,2,2,yes,no,2,5,5,597,17,999,0,3,1.1,93.994,-36.4,4.859,5191,no
47,1,1,8,3,yes,no,2,5,2,247,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
46,3,2,6,2,no,no,2,6,2,75,3,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
54,6,2,1,2,no,no,2,5,2,120,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
30,6,1,5,2,no,no,1,11,4,78,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
40,5,2,8,3,no,no,1,7,1,143,9,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
45,3,2,4,2,yes,no,2,7,2,68,4,999,0,3,1.4,93.918,-42.7,4.961,5228.1,no
45,11,2,1,2,yes,yes,2,6,5,264,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
55,10,2,4,2,yes,no,1,6,5,136,3,3,1,1,-2.9,92.963,-40.8,1.268,5076.2,no
30,1,2,5,3,no,no,1,8,1,313,2,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
82,8,3,1,2,no,no,1,7,3,316,1,999,0,3,-1.7,94.215,-40.3,0.881,4991.6,yes
55,12,2,1,2,yes,no,1,7,4,1298,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,yes
39,4,2,3,2,no,no,2,5,2,157,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
46,6,2,3,2,yes,no,2,5,5,1135,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
33,2,1,1,2,no,no,1,11,5,60,1,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
39,1,1,8,2,no,no,1,11,5,188,2,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
37,2,2,1,3,yes,no,1,7,5,97,3,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
28,6,1,6,2,yes,no,1,8,4,78,3,999,0,3,-2.9,92.201,-31.4,0.851,5076.2,yes
41,6,3,5,2,yes,yes,1,8,5,116,2,999,0,3,1.4,93.444,-36.1,4.966,5228.1,no
39,1,2,5,2,no,no,2,5,2,160,3,999,0,3,1.1,93.994,-36.4,4.857,5191,no
27,2,2,1,2,yes,no,2,5,1,51,5,999,0,3,1.1,93.994,-36.4,4.857,5191,no
39,8,2,3,2,yes,yes,1,11,1,272,2,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
46,6,2,6,2,yes,no,1,11,1,61,1,999,1,2,-0.1,93.2,-42,4.191,5195.8,no
38,6,2,6,2,no,no,1,3,4,119,1,999,0,3,-1.8,92.843,-50,1.757,5099.1,no
54,6,1,4,2,yes,no,1,11,5,32,2,999,0,3,-0.1,93.2,-42,4.021,5195.8,no
25,1,1,3,2,no,no,1,7,4,18,29,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
37,1,2,5,2,no,yes,1,12,1,206,2,6,1,1,-3,92.713,-33,0.706,5023.5,yes
28,5,1,3,2,no,no,2,5,2,125,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
53,2,2,1,3,yes,no,1,8,4,446,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
58,2,2,1,3,yes,no,1,5,2,451,2,999,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
31,1,1,4,2,no,no,2,5,4,132,22,999,0,3,1.1,93.994,-36.4,4.86,5191,no
42,3,2,4,2,yes,no,2,6,5,174,1,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
37,2,2,6,2,yes,no,1,7,1,340,3,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
37,5,3,5,2,no,no,1,5,3,143,3,999,1,2,-1.8,92.893,-46.2,1.334,5099.1,no
24,2,1,3,2,yes,no,1,5,1,61,3,999,0,3,-1.8,92.893,-46.2,1.244,5099.1,no
33,6,2,6,2,yes,no,2,7,1,9,17,999,0,3,1.4,93.918,-42.7,4.96,5228.1,no
59,6,2,6,2,yes,no,2,5,5,1438,2,999,0,3,1.1,93.994,-36.4,4.857,5191,no
60,10,2,1,2,no,no,1,10,1,82,1,999,0,3,-3.4,92.431,-26.9,0.739,5017.5,no
31,1,2,5,2,no,no,1,8,3,209,1,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
38,6,2,6,2,no,no,2,5,2,101,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
35,12,1,4,3,yes,no,1,7,4,277,3,999,0,3,1.4,93.918,-42.7,4.958,5228.1,no
26,1,1,5,2,no,no,2,8,1,1087,1,3,1,1,-1.7,94.027,-38.3,0.904,4991.6,yes
52,10,2,5,2,no,no,1,11,1,147,1,999,0,3,-0.1,93.2,-42,4.191,5195.8,no
35,2,2,3,2,no,yes,2,6,1,782,2,999,0,3,1.4,94.465,-41.8,4.961,5228.1,no
42,1,3,5,2,no,no,2,5,3,232,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
46,11,3,3,2,yes,no,2,6,2,231,2,999,0,3,1.4,94.465,-41.8,4.864,5228.1,no
40,6,2,6,2,no,no,2,6,1,92,6,999,0,3,1.4,94.465,-41.8,4.96,5228.1,no
58,1,2,5,2,no,no,1,8,1,129,2,999,0,3,1.4,93.444,-36.1,4.965,5228.1,no
52,2,2,1,2,yes,no,1,7,4,156,6,999,0,3,1.4,93.918,-42.7,4.968,5228.1,no
30,1,3,5,2,no,yes,1,11,2,198,1,999,0,3,-0.1,93.2,-42,4.153,5195.8,no
44,2,2,3,2,no,no,1,8,1,135,3,999,0,3,1.4,93.444,-36.1,4.97,5228.1,no
53,3,2,4,3,yes,no,2,5,1,107,1,999,0,3,1.1,93.994,-36.4,4.857,5191,no
30,7,1,5,2,no,no,2,6,4,27,7,999,0,3,1.4,94.465,-41.8,4.866,5228.1,no
43,2,2,2,2,no,no,1,7,3,272,1,999,0,3,1.4,93.918,-42.7,4.962,5228.1,no
39,3,1,4,2,yes,no,1,8,5,308,6,999,0,3,-1.7,94.027,-38.3,0.898,4991.6,yes
43,7,2,3,2,yes,no,1,8,5,180,1,6,2,2,-2.9,92.201,-31.4,0.869,5076.2,no
57,2,3,1,3,yes,no,2,5,2,47,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
37,1,1,5,2,no,no,1,10,5,416,2,999,0,3,-3.4,92.431,-26.9,0.72,5017.5,yes
32,6,2,5,2,no,no,1,8,4,137,1,999,0,3,1.4,93.444,-36.1,4.968,5228.1,no
40,1,1,6,2,yes,no,1,5,2,43,1,999,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
41,2,1,8,3,no,no,2,6,1,780,3,999,0,3,1.4,94.465,-41.8,4.947,5228.1,no
46,6,3,5,2,no,no,2,6,5,1288,3,999,0,3,1.4,94.465,-41.8,4.967,5228.1,no
33,3,1,4,2,yes,no,1,5,4,367,2,999,1,2,-1.8,92.893,-46.2,1.266,5099.1,no
49,7,3,5,2,no,no,2,5,5,170,7,999,0,3,1.1,93.994,-36.4,4.864,5191,no
52,7,2,4,2,no,no,1,8,2,408,1,999,0,3,-2.9,92.201,-31.4,0.883,5076.2,yes
31,1,1,5,2,yes,no,1,5,1,244,1,999,0,3,-1.8,92.893,-46.2,1.354,5099.1,no
32,2,2,3,2,yes,no,2,6,3,261,1,999,0,3,1.4,94.465,-41.8,4.959,5228.1,no
37,1,1,5,2,no,no,1,8,3,125,11,999,0,3,1.4,93.444,-36.1,4.964,5228.1,no
45,8,2,1,2,no,no,1,8,4,76,3,999,0,3,1.4,93.444,-36.1,4.963,5228.1,no
39,2,3,2,3,yes,yes,2,5,3,32,1,999,0,3,1.1,93.994,-36.4,4.856,5191,no
28,2,1,3,2,no,no,2,5,5,489,2,999,0,3,1.1,93.994,-36.4,4.859,5191,no
45,2,3,1,3,yes,no,2,7,5,168,1,999,0,3,1.4,93.918,-42.7,4.957,5228.1,no
33,1,2,5,3,yes,no,1,11,4,386,2,999,0,3,-0.1,93.2,-42,4.076,5195.8,no
37,6,2,6,2,yes,no,2,5,5,834,9,999,0,3,1.1,93.994,-36.4,4.855,5191,no
34,4,1,5,2,yes,no,1,5,4,87,1,999,0,3,-1.8,92.893,-46.2,1.266,5099.1,no
39,3,2,3,2,yes,no,2,5,2,322,3,999,0,3,1.1,93.994,-36.4,4.856,5191,no
